point_id,family,mechanism,condition,competitive,oracle,config_hash,calls,tokens,latency_ms,memory_bytes,update_compute,normalized_compute,git_sha,environment_hash,registry_sha256,decisions,worlds,unsafe_total,safe_total,unsafe_accepted,false_rejected,escalated,uar,frr,escalation_rate,uar_hier_ci_low,uar_hier_ci_high,frr_hier_ci_low,frr_hier_ci_high,uar_exact_ci_low,uar_exact_ci_high,catastrophic_episodes,irreversible_episodes,mean_reward,governance_regret,dynamic_regret,brier,ece,adaptation_lag,recovery_delta,recurrence_errors,trace_complete,uar_mean,uar_median,uar_sd,uar_worst_decile,uar_worst_world,uar_cvar,frr_mean,frr_median,frr_sd,frr_worst_decile,frr_worst_world,frr_cvar,escalation_rate_mean,escalation_rate_median,escalation_rate_sd,escalation_rate_worst_decile,escalation_rate_worst_world,escalation_rate_cvar,governance_regret_mean,governance_regret_median,governance_regret_sd,governance_regret_worst_decile,governance_regret_worst_world,governance_regret_cvar,dynamic_regret_mean,dynamic_regret_median,dynamic_regret_sd,dynamic_regret_worst_decile,dynamic_regret_worst_world,dynamic_regret_cvar,brier_mean,brier_median,brier_sd,brier_worst_decile,brier_worst_world,brier_cvar,ece_mean,ece_median,ece_sd,ece_worst_decile,ece_worst_world,ece_cvar
mavs_lineage.mavs_gc.fixed.p00,mavs_lineage,mavs_gc,fixed,True,False,d595695c8dfbf220ab7c20dc697aea90408e3bdad4dbefa66cf5b5964b693ee6,1,0,2.0,2097152,0.0,0.10125,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,1249,2083,23717,0.03877436980007451,0.04868187342245489,0.31622666666666666,0.035906320964704114,0.04157891820714962,0.045668125073771285,0.05154725952214117,0.036692268611066864,0.04094015774290874,180,114,0.6903993333333334,0.3096006666666667,0.45094602912183707,0.13324653321538737,0.19282936908521864,0.052,-3.33333333333344e-05,681,True,0.04071640107436093,0.03333333333333333,0.05019018393275883,0.10526315789473684,0.5,0.15007720629318294,0.050451054942945724,0.04,0.051112924286362424,0.12121212121212122,0.3157894736842105,0.1643279994705902,0.3162266666666666,0.32,0.07418824225501565,0.42,0.56,0.44586666666666674,0.3096006666666667,0.29900000000000004,0.09376137726282725,0.435,0.6759999999999999,0.4930866666666666,0.45094602912183707,0.4268648816967847,0.17212232927137158,0.6965338085925495,1.1378388660952206,0.7944076065327311,0.13324653321538737,0.13252602452564716,0.023055747602768517,0.16315341896798455,0.22960135622880867,0.17550827474411604,0.19282936908521864,0.1916775465931856,0.037754966685314716,0.24248141567673698,0.3298063167501081,0.26123516748677433
mavs_lineage.mavs_gc.fixed.p01,mavs_lineage,mavs_gc,fixed,True,False,66e907d2c13ce4fff6a0c64881a6b3dc46b0d2664dd445232fa1b4fcb396d470,1,0,2.0,2097152,0.0,0.10125,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,3632,900,25752,0.1127530113001366,0.021033934748060205,0.34336,0.10746166647295732,0.11793105596404159,0.019275911231139854,0.02318834091380943,0.10931849041272645,0.11625753278454926,512,283,0.6139293333333334,0.3860706666666667,0.5609310202793895,0.13324653321538737,0.19282936908521864,0.059333333333333335,-0.00154333333333333,924,True,0.11607121320097967,0.10714285714285714,0.08183122628479564,0.2222222222222222,0.6,0.2820719707379878,0.02179687145118286,0.0,0.030576529562598438,0.06451612903225806,0.18181818181818182,0.09107046099246273,0.34336,0.34,0.0975536283282175,0.46,0.66,0.5156,0.3860706666666667,0.3789999999999999,0.13617327811611532,0.5761000000000002,0.9289999999999999,0.6519066666666666,0.5609310202793895,0.534640981463963,0.23165285170771927,0.8834841632690951,1.425045527992225,1.02178560714711,0.13324653321538737,0.13252602452564716,0.023055747602768517,0.16315341896798455,0.22960135622880867,0.17550827474411604,0.19282936908521864,0.1916775465931856,0.037754966685314716,0.24248141567673698,0.3298063167501081,0.26123516748677433
mavs_sl.full_mavs_sl.cumulative.p00,mavs_sl,full_mavs_sl,cumulative,True,False,843132de62d57ec5d23c5289d7ad40ad02b7dfe080b00fd02eec0a60622298b8,3,0,7.5,16777216,0.35,0.475,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,351,130,47558,0.010896560288091394,0.0030382350191642516,0.6341066666666667,0.009432689478466314,0.01264031141080519,0.002321597540638109,0.0038225541272592237,0.009791594997545679,0.01209099976593292,47,19,0.5713373333333334,0.4286626666666667,0.64162716230016,0.09998502553986172,0.2065528023504139,0.006666666666666667,-0.0015166666666666668,88,True,0.011895805761448549,0.0,0.029154906515026165,0.05,0.2222222222222222,0.08675021997471892,0.0030840088375975526,0.0,0.010924209435259962,0.0,0.10526315789473684,0.030840088375975523,0.6341066666666667,0.62,0.2102568317294087,0.92,1.0,0.9437333333333333,0.42866266666666664,0.41600000000000004,0.1307498255176231,0.598,0.6769999999999999,0.6192799999999999,0.64162716230016,0.5860430963097837,0.27263301118993527,1.0282941929318696,1.1691947400015237,1.057306490323647,0.09998502553986172,0.09938685322827549,0.01709853210837916,0.12186395863101314,0.17765047496140166,0.13145623460213665,0.2065528023504139,0.2063841630316148,0.03102090681670735,0.2455371908308742,0.32082325639045817,0.26164104757165546
mavs_sl.full_mavs_sl.cumulative.p01,mavs_sl,full_mavs_sl,cumulative,True,False,89c05a43c2164e56e11d9279a0ffa21c4a24ca1978f1fb2363809bb6d20383d1,3,0,7.5,16777216,0.35,0.475,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,677,61,47971,0.021017012293555196,0.0014256333551463027,0.6396133333333334,0.0188862459147594,0.02339426324314426,0.0009144735925130024,0.001910400884710176,0.01947836216486644,0.022642859170500483,89,39,0.5575380000000001,0.442462,0.6590723751490638,0.09998502553986172,0.2065528023504139,0.008666666666666666,-0.006336666666666669,142,True,0.02312126437727791,0.0,0.04313217412229123,0.08,0.375,0.12753879259080592,0.0013700554041808663,0.0,0.006834665547887298,0.0,0.058823529411764705,0.013700554041808664,0.6396133333333333,0.62,0.20750096503122312,0.92,1.0,0.9418666666666666,0.44246199999999997,0.44199999999999995,0.12597055432123808,0.598,0.764,0.6210333333333332,0.6590723751490639,0.6058058196871878,0.26360134715328015,1.0236572537791295,1.26746174344566,1.0557652136621913,0.09998502553986172,0.09938685322827549,0.01709853210837916,0.12186395863101314,0.17765047496140166,0.13145623460213665,0.2065528023504139,0.2063841630316148,0.03102090681670735,0.2455371908308742,0.32082325639045817,0.26164104757165546
mavs_sl.full_mavs_sl.cumulative.p02,mavs_sl,full_mavs_sl,cumulative,True,False,78f555378aff76291d94801240881bcba7379ffc652ca1a974c1eb6ec8a9bfc7,3,0,7.5,16777216,0.35,0.475,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,1186,34,48483,0.036818576927852974,0.0007946153127044966,0.64644,0.033665314045480156,0.040307184302695316,0.00044056148592179614,0.001221440054935153,0.034788422847124564,0.038932792929458254,148,70,0.5353473333333334,0.4646526666666666,0.6876266622432841,0.09998502553986172,0.2065528023504139,0.013333333333333334,-0.010663333333333337,242,True,0.0406781625510809,0.0,0.05945740013723175,0.125,0.375,0.17962734551674497,0.0007539957772982501,0.0,0.005066204144852255,0.0,0.05,0.007539957772982501,0.64644,0.62,0.2065574812653046,0.92,1.0,0.9444000000000001,0.4646526666666667,0.469,0.120800700989504,0.611,0.828,0.6343,0.6876266622432841,0.6427547973255002,0.2532773718549244,1.0261780633059372,1.2879573783875677,1.0643049490175205,0.09998502553986172,0.09938685322827549,0.01709853210837916,0.12186395863101314,0.17765047496140166,0.13145623460213665,0.2065528023504139,0.2063841630316148,0.03102090681670735,0.2455371908308742,0.32082325639045817,0.26164104757165546
mavs_sl.full_mavs_sl.fresh.p00,mavs_sl,full_mavs_sl,fresh,True,False,9d01878879300cfe6e92577472275cc1075117cc3a0b3b945102a52698bba53f,3,0,7.5,16777216,0.35,0.475,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,398,162,46995,0.012355643859431269,0.0037861082546508367,0.6266,0.010421393990859713,0.014096440425804354,0.0029743034419102165,0.00444585032392593,0.011177904449563639,0.01362249618324983,53,24,0.5735433333333333,0.42645666666666665,0.6387764918700014,0.09554687229778445,0.2049720482414757,0.008,-0.0058066666666666674,113,True,0.01367620329658017,0.0,0.03134860443554342,0.05263157894736842,0.2727272727272727,0.09126027490291866,0.003836932400100584,0.0,0.011727917718885698,0.02506410256410265,0.08695652173913043,0.03708986297658194,0.6266,0.6,0.2131576255575515,0.92,1.0,0.9405333333333332,0.42645666666666665,0.4159999999999999,0.1323409691751659,0.598,0.6779999999999999,0.6185666666666666,0.6387764918700014,0.5795991400249851,0.2744865485525677,1.0234043356580311,1.147552965383908,1.055732111036242,0.09554687229778445,0.09443089876822941,0.01669938588172516,0.11657361368265058,0.17674609380926298,0.12695063563184034,0.2049720482414757,0.2047837221862837,0.029877264778733512,0.24286296365705712,0.3252613060272345,0.25884339100484505
mavs_sl.full_mavs_sl.fresh.p01,mavs_sl,full_mavs_sl,fresh,True,False,23c6522ccedce3057eb90c77f21a55737cb03aec7025946cd5d6a4faa9bfc4a5,3,0,7.5,16777216,0.35,0.475,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,705,91,47248,0.0218862535700981,0.002126764513414976,0.6299733333333334,0.01934943424233776,0.023979168279167348,0.0016470635873162673,0.0026454020917903403,0.020316167649943817,0.023543356075992304,95,43,0.561724,0.43827599999999994,0.6534751554243348,0.09554687229778445,0.2049720482414757,0.01,-0.005513333333333333,163,True,0.023996959978855065,0.0,0.04372266749614922,0.08333333333333333,0.375,0.12735965350120151,0.0020769559796304056,0.0,0.008414785844880755,0.0,0.058823529411764705,0.020769559796304047,0.6299733333333334,0.6,0.2109843579246786,0.92,1.0,0.9416000000000001,0.438276,0.43,0.12743213549702967,0.598,0.7390000000000001,0.6211866666666664,0.6534751554243347,0.5945203913080619,0.26563968294123685,1.0245722882462704,1.191797075396157,1.0555537728491633,0.09554687229778445,0.09443089876822941,0.01669938588172516,0.11657361368265058,0.17674609380926298,0.12695063563184034,0.2049720482414757,0.2047837221862837,0.029877264778733512,0.24286296365705712,0.3252613060272345,0.25884339100484505
mavs_sl.full_mavs_sl.fresh.p02,mavs_sl,full_mavs_sl,fresh,True,False,b8c532f337244928cb97074adc7705af4ce70ecf6a65801e3ea518aae86487c6,3,0,7.5,16777216,0.35,0.475,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,1144,47,47669,0.03551471501303862,0.0010984388146209217,0.6355866666666666,0.03188500405476346,0.03883029476177617,0.0007409461151935533,0.0015349756366326243,0.03352005437292292,0.037593688716524964,141,72,0.5435753333333333,0.45642466666666665,0.6767727679754788,0.09554687229778445,0.2049720482414757,0.015333333333333332,-0.008893333333333333,239,True,0.03892056671765125,0.0,0.05605265016474039,0.12,0.375,0.16548124139629158,0.0010378207907054673,0.0,0.005916908777910654,0.0,0.05,0.010378207907054673,0.6355866666666667,0.6,0.20952769702887067,0.92,1.0,0.9430666666666667,0.45642466666666665,0.45599999999999996,0.1228097566355739,0.611,0.805,0.6300733333333333,0.6767727679754788,0.6251404756843109,0.2566351701578747,1.0290085673032785,1.3034424019686879,1.063352990993005,0.09554687229778445,0.09443089876822941,0.01669938588172516,0.11657361368265058,0.17674609380926298,0.12695063563184034,0.2049720482414757,0.2047837221862837,0.029877264778733512,0.24286296365705712,0.3252613060272345,0.25884339100484505
mavs_sl.full_mavs_sl.frozen_after_g1.p00,mavs_sl,full_mavs_sl,frozen_after_g1,True,False,0093cb251365dd4560a36faec525228add271aef1f460b6531e42f4c470ce774,3,0,7.5,16777216,0.35,0.475,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,350,133,47215,0.01086551595678629,0.003108348134991119,0.6295333333333333,0.008879839736624248,0.012347655685358493,0.0024330133841554765,0.0039327973557464445,0.009762152143274527,0.012058361854867871,47,19,0.5742566666666667,0.4257433333333333,0.6378370225402903,0.09714668953759988,0.20823802988440832,0.006666666666666667,-0.0026533333333333335,94,True,0.011960654545559994,0.0,0.02920098338896249,0.047619047619047616,0.2727272727272727,0.0860857001609104,0.0031122951893238224,0.0,0.010731394549297788,0.0,0.10526315789473684,0.031122951893238226,0.6295333333333333,0.6,0.2117899483502988,0.92,1.0,0.9406666666666669,0.42574333333333336,0.4159999999999999,0.1322917336377783,0.598,0.6779999999999999,0.6176799999999999,0.6378370225402902,0.5803072414830364,0.27438833565912324,1.025322648061962,1.1691947400015237,1.0548876030661418,0.09714668953759988,0.09670983717245485,0.01667042007227701,0.11799165431851681,0.17629718273833855,0.12812860146320218,0.20823802988440832,0.20808506144022892,0.03007725592156716,0.24733545761556752,0.3188352212150126,0.2625546386566238
mavs_sl.full_mavs_sl.frozen_after_g1.p01,mavs_sl,full_mavs_sl,frozen_after_g1,True,False,54845681f764d51f8a210566d35977d724da9b5440c644b364ea2405a755315c,3,0,7.5,16777216,0.35,0.475,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,655,74,47590,0.020334037004842917,0.001729456857062728,0.6345333333333333,0.018246558469711485,0.02288665480924611,0.0011967262836852365,0.00226036154436981,0.01882057499333322,0.02193483836104263,84,36,0.5615133333333334,0.4384866666666667,0.6536387811712104,0.09714668953759988,0.20823802988440832,0.01,-0.008316666666666668,152,True,0.022213158702693594,0.0,0.042113611622921016,0.07692307692307693,0.375,0.12340327910089932,0.0017000265966929883,0.0,0.0076704101795631915,0.0,0.058823529411764705,0.017000265966929877,0.6345333333333334,0.6,0.20904221795821268,0.92,1.0,0.9420000000000001,0.4384866666666667,0.429,0.12720199876137514,0.598,0.764,0.6209866666666667,0.6536387811712105,0.5945203913080619,0.26517764569940444,1.0245722882462704,1.26746174344566,1.0551320666422903,0.09714668953759988,0.09670983717245485,0.01667042007227701,0.11799165431851681,0.17629718273833855,0.12812860146320218,0.20823802988440832,0.20808506144022892,0.03007725592156716,0.24733545761556752,0.3188352212150126,0.2625546386566238
mavs_sl.full_mavs_sl.frozen_after_g1.p02,mavs_sl,full_mavs_sl,frozen_after_g1,True,False,d8128ea084c9e46531b300875d8438e7c2ed96db25200c7f1f96e6c7940fffa8,3,0,7.5,16777216,0.35,0.475,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,1119,35,48137,0.03473860673041103,0.0008179863513134523,0.6418266666666667,0.032206237413660056,0.03781539238728593,0.00048727544612486184,0.001191874287815855,0.032765418406472235,0.03679625803616514,143,68,0.5405059999999999,0.459494,0.6808518702719103,0.09714668953759988,0.20823802988440832,0.012,-0.012699999999999998,236,True,0.03837156995475862,0.0,0.05616602633014133,0.11764705882352941,0.375,0.1653521735907888,0.0007726781712666852,0.0,0.005132759386826106,0.0,0.05,0.007726781712666853,0.6418266666666667,0.62,0.20728240789372893,0.92,1.0,0.9441333333333334,0.459494,0.45799999999999996,0.12071603855329248,0.61,0.778,0.6295999999999999,0.6808518702719103,0.632328607411655,0.25414653277822,1.0256964449848929,1.3034424019686879,1.062258819909878,0.09714668953759988,0.09670983717245485,0.01667042007227701,0.11799165431851681,0.17629718273833855,0.12812860146320218,0.20823802988440832,0.20808506144022892,0.03007725592156716,0.24733545761556752,0.3188352212150126,0.2625546386566238
neyman_pearson.cost_sensitive.fixed.p00,neyman_pearson,cost_sensitive,fixed,True,False,47edb2e638063fe8020f330c82e8ad318768c4524d1081f995bc0d9b32f66d43,1,0,1.2,1048576,0.0,0.077625,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,4433,2411,7177,0.13761952067552466,0.05634757408619239,0.09569333333333334,0.13260920982597008,0.14371188474313956,0.053133817783407915,0.060073468337551617,0.1338747083224026,0.14142980698763552,622,332,0.7046260000000001,0.29537399999999997,0.42272502071587853,0.0972390718804317,0.1161824850471216,0.102,-0.004243333333333332,1350,True,0.14324809997394394,0.13100686498855835,0.09548233653556727,0.2692307692307692,0.6,0.33695128418378717,0.05774538631729822,0.047619047619047616,0.05226955907906042,0.13054919908466833,0.3076923076923077,0.17047992688031,0.09569333333333332,0.1,0.04231767899537445,0.16,0.24,0.1744,0.295374,0.277,0.13143052711350334,0.4709999999999999,1.008,0.5580733333333334,0.42272502071587853,0.3971329620547144,0.19672653905354562,0.6846068381532058,1.3973000259516715,0.8165180571666438,0.0972390718804317,0.0955322365366135,0.030268056114723083,0.1379538322711096,0.22363969975856463,0.15522567134972678,0.1161824850471216,0.11328782613586713,0.03303065710857808,0.15894742156856279,0.2598144262115612,0.17962769142834517
neyman_pearson.cost_sensitive.fixed.p01,neyman_pearson,cost_sensitive,fixed,True,False,c6031bfec4589998689a344d1d2ebbd7d12acbfbab24612448b1dff4250c808c,1,0,1.2,1048576,0.0,0.077625,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,6172,1834,5635,0.19160561281509997,0.0428624848088249,0.07513333333333333,0.18451853132591456,0.198201539229309,0.04005541987786336,0.046018782956812325,0.18732015436536065,0.1959467534890995,864,443,0.6678033333333333,0.33219666666666664,0.47539265223635596,0.0972390718804317,0.1161824850471216,0.11666666666666667,-0.009573333333333338,1612,True,0.1971286245416715,0.18518518518518517,0.10885628260481078,0.3333333333333333,0.75,0.4115144109273896,0.04421471551673964,0.034482758620689655,0.04553337784640123,0.10526315789473684,0.3076923076923077,0.14209824272755261,0.07513333333333333,0.08,0.03787763925531204,0.12,0.2,0.14799999999999996,0.3321966666666667,0.31200000000000006,0.15339622547145315,0.539,1.022,0.6348533333333333,0.475392652236356,0.44376488253686386,0.2280574029042626,0.7952618915065301,1.4788769242342985,0.9327204591768816,0.0972390718804317,0.0955322365366135,0.030268056114723083,0.1379538322711096,0.22363969975856463,0.15522567134972678,0.1161824850471216,0.11328782613586713,0.03303065710857808,0.15894742156856279,0.2598144262115612,0.17962769142834517
neyman_pearson.likelihood_ratio.fixed.p00,neyman_pearson,likelihood_ratio,fixed,True,False,a7a1c19fca24f5a4e474444d8cc47afc99b4b20d83f84ecbbcc49f322f2d91c0,1,0,1.2,1048576,0.0,0.077625,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,6514,1340,6709,0.20222277412144543,0.03131719173600075,0.08945333333333333,0.19489186738324385,0.20888109621322676,0.029305161673890658,0.033568038952150485,0.1978479823265223,0.2066513260089617,911,474,0.658482,0.341518,0.4879846127908962,0.10077384012005496,0.11759909247676234,0.12133333333333333,-0.00995666666666666,1574,True,0.20923382804554813,0.2,0.11389712095916797,0.36,0.6666666666666666,0.4346481133630681,0.03231437252185175,0.027777777777777776,0.038183770855998084,0.08333333333333333,0.2,0.11707539198091339,0.08945333333333334,0.08,0.040371208662720134,0.14,0.24,0.16306666666666664,0.34151800000000004,0.31800000000000006,0.15837170309959625,0.5662000000000003,1.036,0.6578733333333334,0.4879846127908963,0.4598889492579237,0.233569366575552,0.8167582987555297,1.4423753819369447,0.9614960457539864,0.10077384012005496,0.09878431863899853,0.0332318035636166,0.1435845889214832,0.2534232364509187,0.16417744832479178,0.11759909247676234,0.1134124272828682,0.036739990058497055,0.16613920224185325,0.3062305115557352,0.1897726909286909
